ID,Airline Id,Origin,Destination
1961,CZ,WUH,WNZ
1962,CZ,WUH,XIY
1963,CZ,WUH,XMN
1964,CZ,WUH,YNZ
1965,CZ,WUH,ZUH
1966,CZ,WUS,PEK
1967,CZ,WUX,CAN
1968,CZ,WUX,SZX
1969,CZ,WXN,XIY
1970,CZ,WXN,XMN
1971,CZ,XFN,CAN
1972,CZ,XFN,XMN
1973,CZ,XIL,HET
1974,CZ,XIY,CAN
1975,CZ,XIY,CKG
1976,CZ,XIY,CSX
1977,CZ,XIY,CTU
1978,CZ,XIY,DLC
1979,CZ,XIY,DNH
1980,CZ,XIY,ENY
1981,CZ,XIY,FOC
1982,CZ,XIY,HFE
1983,CZ,XIY,HGH
1984,CZ,XIY,HRB
1985,CZ,XIY,INC
1986,CZ,XIY,KHN
1987,CZ,XIY,KMG
1988,CZ,XIY,KWE
1989,CZ,XIY,KWL
1990,CZ,XIY,LXA
1991,CZ,XIY,NKG
1992,CZ,XIY,PEK
1993,CZ,XIY,PVG
1994,CZ,XIY,SHA
1995,CZ,XIY,SHE
1996,CZ,XIY,SYX
1997,CZ,XIY,SZX
1998,CZ,XIY,TAO
1999,CZ,XIY,TNA
2000,CZ,XIY,TSN
2001,CZ,XIY,TYN
2002,CZ,XIY,URC
2003,CZ,XIY,UYN
2004,CZ,XIY,WNZ
2005,CZ,XIY,WUH
2006,CZ,XIY,WXN
2007,CZ,XIY,XMN
2008,CZ,XIY,XNN
2009,CZ,XMN,AMS
2010,CZ,XMN,BKK
2011,CZ,XMN,CAN
2012,CZ,XMN,CGK
2013,CZ,XMN,CGO
2014,CZ,XMN,CKG
2015,CZ,XMN,CSX
2016,CZ,XMN,CTU
2017,CZ,XMN,HAK
2018,CZ,XMN,HFE
2019,CZ,XMN,HGH
2020,CZ,XMN,HKG
2021,CZ,XMN,HSN
2022,CZ,XMN,KHN
2023,CZ,XMN,KMG
2024,CZ,XMN,KUL
2025,CZ,XMN,KWL
2026,CZ,XMN,MFM
2027,CZ,XMN,MNL
2028,CZ,XMN,NGB
2029,CZ,XMN,NKG
2030,CZ,XMN,NNG
2031,CZ,XMN,PEK
2032,CZ,XMN,SHA
2033,CZ,XMN,SHE
2034,CZ,XMN,SIN
2035,CZ,XMN,SYX
2036,CZ,XMN,SZX
2037,CZ,XMN,TAO
2038,CZ,XMN,TNA
2039,CZ,XMN,TSN
2040,CZ,XMN,TXN
2041,CZ,XMN,TYN
2042,CZ,XMN,WUH
2043,CZ,XMN,WXN
2044,CZ,XMN,XFN
2045,CZ,XMN,XIY
2046,CZ,XMN,YIH
2047,CZ,XMN,YIW
2048,CZ,XMN,YNZ
2049,CZ,XMN,ZUH
2050,CZ,XNN,CGO
2051,CZ,XNN,CKG
2052,CZ,XNN,CSX
2053,CZ,XNN,KWE
2054,CZ,XNN,PEK
2055,CZ,XNN,URC
2056,CZ,XNN,XIY
2057,CZ,XUZ,CAN
2058,CZ,XUZ,INC
2059,CZ,XUZ,LYG
2060,CZ,YCU,CKG
2061,CZ,YCU,CSX
2062,CZ,YCU,HRB
2063,CZ,YCU,SYX
2064,CZ,YIH,CAN
2065,CZ,YIH,CKG
2066,CZ,YIH,XMN
2067,CZ,YIN,URC
2068,CZ,YIW,CAN
2069,CZ,YIW,CGO
2070,CZ,YIW,HRB
2071,CZ,YIW,KMG
2072,CZ,YIW,PEK
2073,CZ,YIW,SHE
2074,CZ,YIW,SWA
2075,CZ,YIW,URC
2076,CZ,YIW,XMN
2077,CZ,YIW,ZUH
2078,CZ,YNJ,CGQ
2079,CZ,YNJ,DLC
2080,CZ,YNJ,ICN
2081,CZ,YNJ,PEK
2082,CZ,YNJ,PVG
2083,CZ,YNT,CAN
2084,CZ,YNT,CSX
2085,CZ,YNT,CTU
2086,CZ,YNT,HRB
2087,CZ,YNT,SHE
2088,CZ,YNZ,DLC
2089,CZ,YNZ,HRB
2090,CZ,YNZ,SHE
2091,CZ,YNZ,WUH
2092,CZ,YNZ,XMN
2093,CZ,YTY,CAN
2094,CZ,YTY,CGO
2095,CZ,YTY,CSX
2096,CZ,YTY,DLC
2097,CZ,YTY,HRB
2098,CZ,YTY,SYX
2099,CZ,YVR,CAN
2100,CZ,ZAT,KMG
2101,CZ,ZHA,CAN
2102,CZ,ZHA,SYX
2103,CZ,ZUH,CGO
2104,CZ,ZUH,CSX
2105,CZ,ZUH,FOC
2106,CZ,ZUH,HAK
2107,CZ,ZUH,HFE
2108,CZ,ZUH,HGH
2109,CZ,ZUH,KHN
2110,CZ,ZUH,KMG
2111,CZ,ZUH,KWE
2112,CZ,ZUH,MXZ
2113,CZ,ZUH,PEK
2114,CZ,ZUH,PVG
2115,CZ,ZUH,SHA
2116,CZ,ZUH,SWA
2117,CZ,ZUH,SYX
2118,CZ,ZUH,WUH
2119,CZ,ZUH,XMN
2120,CZ,ZUH,YIW
2121,CZ,ZYI,CAN
2122,CZ,ZYI,PEK
2123,CZ,ZYI,SZX
2124,TK,AAL,BLL
2125,TK,AAL,IST
2126,TK,ABJ,IST
2127,TK,ACC,ABJ
2128,TK,ACC,IST
2129,TK,ADA,ESB
2130,TK,ADA,IST
2131,TK,ADA,SAW
2132,TK,ADB,ESB
2133,TK,ADB,HAM
2134,TK,ADB,IST
2135,TK,ADB,SAW
2136,TK,ADD,DLA
2137,TK,ADD,HRE
2138,TK,ADD,IST
2139,TK,ADD,JUB
2140,TK,ADD,SSG
2141,TK,ADE,IST
2142,TK,ADF,ESB
2143,TK,ADF,IST
2144,TK,AER,IST
2145,TK,AGP,IST
2146,TK,AJI,ESB
2147,TK,AJI,IST
2148,TK,AKL,BKK
2149,TK,ALA,IST
2150,TK,ALG,IST
2151,TK,AMM,IST
2152,TK,AMS,IST
2153,TK,AMS,SAW
2154,TK,AOE,BRU
2155,TK,AQJ,IST
2156,TK,ARN,IST
2157,TK,ASB,IST
2158,TK,ASF,SAW
2159,TK,ASR,IST
2160,TK,ASR,SAW
2161,TK,ATH,IST
2162,TK,ATL,YYZ
2163,TK,AUH,IST
2164,TK,AYT,BGW
2165,TK,AYT,EBL
2166,TK,AYT,ESB
2167,TK,AYT,HAM
2168,TK,AYT,IST
2169,TK,AYT,SAW
2170,TK,AYT,VKO
2171,TK,BAH,IST
2172,TK,BAH,MCT
2173,TK,BAL,ESB
2174,TK,BAL,IST
2175,TK,BCN,IST
2176,TK,BEG,IST
2177,TK,BEN,IST
2178,TK,BEY,IST
2179,TK,BGW,AYT
2180,TK,BGW,ESB
2181,TK,BGW,IST
2182,TK,BHX,IST
2183,TK,BIO,IST
2184,TK,BIO,SCQ
2185,TK,BJV,ESB
2186,TK,BJV,IST
2187,TK,BJV,SAW
2188,TK,BKK,AKL
2189,TK,BKK,BNE
2190,TK,BKK,HKG
2191,TK,BKK,IST
2192,TK,BKK,KUL
2193,TK,BKK,MEL
2194,TK,BKK,PER
2195,TK,BKK,SGN
2196,TK,BKK,SYD
2197,TK,BLL,AAL
2198,TK,BLL,IST
2199,TK,BLQ,IST
2200,TK,BNE,BKK
2201,TK,BOM,IST
2202,TK,BRE,IST
2203,TK,BRU,AOE
2204,TK,BRU,IST
2205,TK,BRU,SAW
2206,TK,BSL,IST
2207,TK,BSR,IST
2208,TK,BUD,IST
2209,TK,BUS,IST
2210,TK,CAI,IST
2211,TK,CAI,JUB
2212,TK,CAN,IST
2213,TK,CDG,IST
2214,TK,CDG,SAW
2215,TK,CGK,SIN
2216,TK,CGN,IST
2217,TK,CKZ,ESB
2218,TK,CMB,MLE
2219,TK,CMN,IST
2220,TK,CND,IST
2221,TK,CPH,IST
2222,TK,CPT,JNB
2223,TK,DAC,IST
2224,TK,DAR,IST
2225,TK,DEL,IST
2226,TK,DIY,ESB
2227,TK,DIY,IST
2228,TK,DIY,SAW
2229,TK,DKR,IST
2230,TK,DLA,ADD
2231,TK,DLA,IST
2232,TK,DLA,LBV
2233,TK,DLA,SSG
2234,TK,DLM,IST
2235,TK,DMM,IST
2236,TK,DNK,IST
2237,TK,DNZ,IST
2238,TK,DOK,IST
2239,TK,DUB,IST
2240,TK,DUS,IST
2241,TK,DUS,SAW
2242,TK,DXB,IST
2243,TK,DYU,IST
2244,TK,EBB,IST
2245,TK,EBL,AYT
2246,TK,EBL,IST
2247,TK,ECN,ESB
2248,TK,ECN,IST
2249,TK,ECN,SAW
2250,TK,EDI,IST
2251,TK,ELQ,IST
2252,TK,ERC,ESB
2253,TK,ERC,IST
2254,TK,ERZ,ESB
2255,TK,ERZ,IST
2256,TK,ERZ,SAW
2257,TK,ESB,ADA
2258,TK,ESB,ADB
2259,TK,ESB,ADF
2260,TK,ESB,AJI
2261,TK,ESB,AYT
2262,TK,ESB,BAL
2263,TK,ESB,BGW
2264,TK,ESB,BJV
2265,TK,ESB,CKZ
2266,TK,ESB,DIY
2267,TK,ESB,ECN
2268,TK,ESB,ERC
2269,TK,ESB,ERZ
2270,TK,ESB,EZS
2271,TK,ESB,FRA
2272,TK,ESB,GNY
2273,TK,ESB,GZP
2274,TK,ESB,GZT
2275,TK,ESB,HTY
2276,TK,ESB,IST
2277,TK,ESB,KCM
2278,TK,ESB,KSY
2279,TK,ESB,MLX
2280,TK,ESB,MQM
2281,TK,ESB,MSR
2282,TK,ESB,SAW
2283,TK,ESB,TEQ
2284,TK,ESB,TZX
2285,TK,ESB,VAN
2286,TK,ESB,VIE
2287,TK,ESB,VKO
2288,TK,EZE,GRU
2289,TK,EZS,ESB
2290,TK,EZS,IST
2291,TK,EZS,SAW
2292,TK,FCO,IST
2293,TK,FDH,IST
2294,TK,FIH,IST
2295,TK,FRA,ESB
2296,TK,FRA,IST
2297,TK,FRA,SAW
2298,TK,FRU,IST
2299,TK,FRU,ULN
2300,TK,FUK,ICN
2301,TK,GNY,ESB
2302,TK,GNY,IST
2303,TK,GOA,IST
2304,TK,GOT,IST
2305,TK,GRU,EZE
2306,TK,GRU,IST
2307,TK,GVA,IST
2308,TK,GYD,IST
2309,TK,GZP,ESB
2310,TK,GZT,ESB
2311,TK,GZT,IST
2312,TK,GZT,SAW
2313,TK,HAJ,IST
2314,TK,HAM,ADB
2315,TK,HAM,AYT
2316,TK,HAM,IST
2317,TK,HBE,IST
2318,TK,HEL,IST
2319,TK,HIJ,ICN
2320,TK,HKG,BKK
2321,TK,HKG,IST
2322,TK,HRE,LUN
2323,TK,HRG,IST
2324,TK,HTY,ESB
2325,TK,HTY,IST
2326,TK,HTY,SAW
2327,TK,IAD,IST
2328,TK,IAH,IST
2329,TK,IAH,MSY
2330,TK,ICN,FUK
2331,TK,ICN,HIJ
2332,TK,ICN,IST
2333,TK,ICN,NGO
2334,TK,ICN,SYD
2335,TK,ICN,VVO
2336,TK,IFN,IST
2337,TK,IKA,IST
2338,TK,IKA,SAW
2339,TK,ISB,IST
2340,TK,ISE,IST
2341,TK,IST,AAL
2342,TK,IST,ACC
2343,TK,IST,ADA
2344,TK,IST,ADB
2345,TK,IST,ADD
2346,TK,IST,ADF
2347,TK,IST,AER
2348,TK,IST,AGP
2349,TK,IST,AJI
2350,TK,IST,ALA
2351,TK,IST,ALG
2352,TK,IST,AMM
2353,TK,IST,AMS
2354,TK,IST,AQJ
2355,TK,IST,ARN
2356,TK,IST,ASB
2357,TK,IST,ASR
2358,TK,IST,ATH
2359,TK,IST,AUH
2360,TK,IST,AYT
2361,TK,IST,BAH
2362,TK,IST,BAL
2363,TK,IST,BCN
2364,TK,IST,BEG
2365,TK,IST,BEN
2366,TK,IST,BEY
2367,TK,IST,BGW
2368,TK,IST,BHX
2369,TK,IST,BIO
2370,TK,IST,BJV
2371,TK,IST,BKK
2372,TK,IST,BLL
2373,TK,IST,BLQ
2374,TK,IST,BOM
2375,TK,IST,BRE
2376,TK,IST,BRU
2377,TK,IST,BSL
2378,TK,IST,BSR
2379,TK,IST,BUD
2380,TK,IST,BUS
2381,TK,IST,CAI
2382,TK,IST,CAN
2383,TK,IST,CDG
2384,TK,IST,CGN
2385,TK,IST,CMN
2386,TK,IST,CND
2387,TK,IST,CPH
2388,TK,IST,DAC
2389,TK,IST,DAR
2390,TK,IST,DEL
2391,TK,IST,DIY
2392,TK,IST,DLA
2393,TK,IST,DLM
2394,TK,IST,DMM
2395,TK,IST,DNK
2396,TK,IST,DNZ
2397,TK,IST,DOK
2398,TK,IST,DUB
2399,TK,IST,DUS
2400,TK,IST,DXB
2401,TK,IST,DYU
2402,TK,IST,EBL
2403,TK,IST,ECN
2404,TK,IST,EDI
2405,TK,IST,ELQ
2406,TK,IST,ERC
2407,TK,IST,ERZ
2408,TK,IST,ESB
2409,TK,IST,EZS
2410,TK,IST,FCO
2411,TK,IST,FDH
2412,TK,IST,FIH
2413,TK,IST,FRA
2414,TK,IST,FRU
2415,TK,IST,GNY
2416,TK,IST,GOA
2417,TK,IST,GOT
2418,TK,IST,GRU
2419,TK,IST,GVA
2420,TK,IST,GYD
2421,TK,IST,GZT
2422,TK,IST,HAJ
2423,TK,IST,HAM
2424,TK,IST,HBE
2425,TK,IST,HEL
2426,TK,IST,HKG
2427,TK,IST,HRG
2428,TK,IST,HTY
2429,TK,IST,IAD
2430,TK,IST,IAH
2431,TK,IST,ICN
2432,TK,IST,IFN
2433,TK,IST,IKA
2434,TK,IST,ISB
2435,TK,IST,ISE
2436,TK,IST,ISU
2437,TK,IST,JED
2438,TK,IST,JFK
2439,TK,IST,JIB
2440,TK,IST,JNB
2441,TK,IST,JRO
2442,TK,IST,KAN
2443,TK,IST,KBL
2444,TK,IST,KBP
2445,TK,IST,KCM
2446,TK,IST,KFS
2447,TK,IST,KGL
2448,TK,IST,KHI
2449,TK,IST,KIV
2450,TK,IST,KIX
2451,TK,IST,KRT
2452,TK,IST,KSH
2453,TK,IST,KSY
2454,TK,IST,KTM
2455,TK,IST,KUL
2456,TK,IST,KVD
2457,TK,IST,KWI
2458,TK,IST,KYA
2459,TK,IST,KZN
2460,TK,IST,KZR
2461,TK,IST,LAX
2462,TK,IST,LED
2463,TK,IST,LEJ
2464,TK,IST,LGW
2465,TK,IST,LHE
2466,TK,IST,LHR
2467,TK,IST,LIS
2468,TK,IST,LJU
2469,TK,IST,LOS
2470,TK,IST,LUX
2471,TK,IST,LWO
2472,TK,IST,LYS
2473,TK,IST,MAD
2474,TK,IST,MAN
2475,TK,IST,MCT
2476,TK,IST,MED
2477,TK,IST,MHD
2478,TK,IST,MLA
2479,TK,IST,MLE
2480,TK,IST,MLX
2481,TK,IST,MQM
2482,TK,IST,MRS
2483,TK,IST,MSQ
2484,TK,IST,MSR
2485,TK,IST,MUC
2486,TK,IST,MXP
2487,TK,IST,MZH
2488,TK,IST,MZR
2489,TK,IST,NAJ
2490,TK,IST,NAP
2491,TK,IST,NAV
2492,TK,IST,NBO
2493,TK,IST,NCE
2494,TK,IST,NIM
2495,TK,IST,NJF
2496,TK,IST,NRT
2497,TK,IST,NSI
2498,TK,IST,NUE
2499,TK,IST,ODS
2500,TK,IST,ORD
2501,TK,IST,ORN
2502,TK,IST,OSL
2503,TK,IST,OSS
2504,TK,IST,OTP
2505,TK,IST,OVB
2506,TK,IST,PEK
2507,TK,IST,PRG
2508,TK,IST,PRN
2509,TK,IST,PVG
2510,TK,IST,RIX
2511,TK,IST,ROV
2512,TK,IST,RTM
2513,TK,IST,RUH
2514,TK,IST,SAH
2515,TK,IST,SIN
2516,TK,IST,SJJ
2517,TK,IST,SKG
2518,TK,IST,SKP
2519,TK,IST,SOF
2520,TK,IST,SSH
2521,TK,IST,STR
2522,TK,IST,SVX
2523,TK,IST,SYZ
2524,TK,IST,SZG
2525,TK,IST,TAS
2526,TK,IST,TBS
2527,TK,IST,TBZ
2528,TK,IST,TGD
2529,TK,IST,TIA
2530,TK,IST,TIF
2531,TK,IST,TIP
2532,TK,IST,TLL
2533,TK,IST,TLS
2534,TK,IST,TLV
2535,TK,IST,TRN
2536,TK,IST,TSE
2537,TK,IST,TUN
2538,TK,IST,TXL
2539,TK,IST,TZX
2540,TK,IST,UFA
2541,TK,IST,VAN
2542,TK,IST,VAS
2543,TK,IST,VCE
2544,TK,IST,VIE
2545,TK,IST,VKO
2546,TK,IST,VLC
2547,TK,IST,VNO
2548,TK,IST,WAW
2549,TK,IST,YNB
2550,TK,IST,YYZ
2551,TK,IST,ZAG
2552,TK,IST,ZRH
2553,TK,ISU,IST
2554,TK,JED,IST
2555,TK,JFK,IST
2556,TK,JIB,IST
2557,TK,JIB,MGQ
2558,TK,JNB,CPT
2559,TK,JNB,IST
2560,TK,JRO,MBA
2561,TK,JUB,ADD
2562,TK,JUB,CAI
2563,TK,KAN,NDJ
2564,TK,KBL,IST
2565,TK,KBP,IST
2566,TK,KBP,SAW
2567,TK,KCM,ESB
2568,TK,KCM,IST
2569,TK,KFS,IST
2570,TK,KGL,EBB
2571,TK,KHI,IST
2572,TK,KIV,IST
2573,TK,KIX,IST
2574,TK,KRT,IST
2575,TK,KSH,IST
2576,TK,KSY,ESB
2577,TK,KSY,IST
2578,TK,KSY,SAW
2579,TK,KTM,IST
2580,TK,KUL,BKK
2581,TK,KUL,IST
2582,TK,KVD,IST
2583,TK,KWI,IST
2584,TK,KWI,SAW
2585,TK,KYA,IST
2586,TK,KYA,SAW
2587,TK,KZN,IST
2588,TK,KZR,IST
2589,TK,LAX,IST
2590,TK,LBV,IST
2591,TK,LED,IST
2592,TK,LEJ,IST
2593,TK,LGW,IST
2594,TK,LGW,SAW
2595,TK,LHE,IST
2596,TK,LHR,IST
2597,TK,LIS,IST
2598,TK,LJU,IST
2599,TK,LOS,IST
2600,TK,LUX,IST
2601,TK,LWO,IST
2602,TK,LYS,IST
2603,TK,MAD,IST
2604,TK,MAN,IST
2605,TK,MBA,IST
2606,TK,MCT,BAH
2607,TK,MCT,IST
2608,TK,MED,IST
2609,TK,MEL,BKK
2610,TK,MGQ,JIB
2611,TK,MHD,IST
2612,TK,MLA,IST
2613,TK,MLA,SAW
2614,TK,MLE,CMB
2615,TK,MLE,IST
2616,TK,MLX,ESB
2617,TK,MLX,IST
2618,TK,MQM,ESB
2619,TK,MQM,IST
2620,TK,MQM,SAW
2621,TK,MRS,IST
2622,TK,MSQ,IST
2623,TK,MSR,ESB
2624,TK,MSR,IST
2625,TK,MSY,IAH
2626,TK,MUC,IST
2627,TK,MUC,SAW
2628,TK,MXP,IST
2629,TK,MXP,SAW
2630,TK,MZH,IST
2631,TK,MZR,IST
2632,TK,NAJ,KVD
2633,TK,NAP,IST
2634,TK,NAV,IST
2635,TK,NBO,IST
2636,TK,NCE,IST
2637,TK,NDJ,IST
2638,TK,NGO,ICN
2639,TK,NIM,OUA
2640,TK,NJF,IST
2641,TK,NKC,DKR
2642,TK,NRT,IST
2643,TK,NSI,DLA
2644,TK,NUE,IST
2645,TK,ODS,IST
2646,TK,ORD,IST
2647,TK,ORN,IST
2648,TK,OSL,IST
2649,TK,OSS,IST
2650,TK,OTP,IST
2651,TK,OUA,IST
2652,TK,OVB,IST
2653,TK,PEK,IST
2654,TK,PER,BKK
2655,TK,PRG,IST
2656,TK,PRN,IST
2657,TK,PVG,IST
2658,TK,RIX,IST
2659,TK,ROV,IST
2660,TK,RTM,IST
2661,TK,RUH,IST
2662,TK,SAH,ADE
2663,TK,SAW,ADA
2664,TK,SAW,ADB
2665,TK,SAW,AMS
2666,TK,SAW,ASF
2667,TK,SAW,ASR
2668,TK,SAW,AYT
2669,TK,SAW,BJV
2670,TK,SAW,BRU
2671,TK,SAW,CDG
2672,TK,SAW,DIY
2673,TK,SAW,DUS
2674,TK,SAW,ECN
2675,TK,SAW,ERZ
2676,TK,SAW,ESB
2677,TK,SAW,EZS
2678,TK,SAW,FRA
2679,TK,SAW,GZT
2680,TK,SAW,HTY
2681,TK,SAW,IKA
2682,TK,SAW,KBP
2683,TK,SAW,KSY
2684,TK,SAW,KWI
2685,TK,SAW,KYA
2686,TK,SAW,LGW
2687,TK,SAW,MLA
2688,TK,SAW,MQM
2689,TK,SAW,MUC
2690,TK,SAW,MXP
2691,TK,SAW,SJJ
2692,TK,SAW,STW
2693,TK,SAW,TBS
2694,TK,SAW,TLV
2695,TK,SAW,TZX
2696,TK,SAW,VAN
2697,TK,SAW,VAS
2698,TK,SAW,VIE
2699,TK,SCQ,BIO
2700,TK,SGN,BKK
2701,TK,SIN,CGK
2702,TK,SIN,IST
2703,TK,SJJ,IST
2704,TK,SJJ,SAW
2705,TK,SKG,IST
2706,TK,SKP,IST
2707,TK,SOF,IST
2708,TK,SSG,ADD
2709,TK,SSG,DLA
2710,TK,SSH,IST
2711,TK,STR,IST
2712,TK,STW,SAW
2713,TK,SVX,IST
2714,TK,SYD,BKK
2715,TK,SYD,ICN
2716,TK,SYZ,IST
2717,TK,SZG,IST
2718,TK,TAS,IST
2719,TK,TBS,IST
2720,TK,TBS,SAW
2721,TK,TBZ,IST
2722,TK,TEQ,ESB
2723,TK,TGD,IST
2724,TK,TIA,IST
2725,TK,TIF,IST
2726,TK,TIP,IST
2727,TK,TIP,TUN
2728,TK,TLL,IST
2729,TK,TLL,VNO
2730,TK,TLS,IST
2731,TK,TLV,IST
2732,TK,TLV,SAW
2733,TK,TRN,IST
2734,TK,TSE,IST
2735,TK,TUN,IST
2736,TK,TXL,IST
2737,TK,TZX,ESB
2738,TK,TZX,IST
2739,TK,TZX,SAW
2740,TK,UFA,IST
2741,TK,ULN,FRU
2742,TK,VAN,ESB
2743,TK,VAN,IST
2744,TK,VAN,SAW
2745,TK,VAS,IST
2746,TK,VAS,SAW
2747,TK,VCE,IST
2748,TK,VIE,ESB
2749,TK,VIE,IST
2750,TK,VIE,SAW
2751,TK,VKO,AYT
2752,TK,VKO,ESB
2753,TK,VKO,IST
2754,TK,VLC,IST
2755,TK,VNO,IST
2756,TK,VNO,TLL
2757,TK,VVO,ICN
2758,TK,WAW,IST
2759,TK,YNB,IST
2760,TK,YYZ,ATL
2761,TK,YYZ,IST
2762,TK,ZAG,IST
2763,TK,ZRH,IST
2764,UA,ABE,ORD
2765,UA,ABJ,BRU
2766,UA,ABJ,LFW
2767,UA,ABJ,OUA
2768,UA,ABQ,DEN
2769,UA,ABQ,IAH
2770,UA,ABQ,LAX
2771,UA,ABQ,ORD
2772,UA,ABQ,SFO
2773,UA,ACA,IAH
2774,UA,ACV,CEC
2775,UA,ACV,SFO
2776,UA,ACV,SMF
2777,UA,ACY,IAH
2778,UA,ACY,ORD
2779,UA,ADD,JED
2780,UA,AEX,IAH
2781,UA,AGU,IAH
2782,UA,AIA,CDR
2783,UA,AKL,LAX
2784,UA,AKL,SFO
2785,UA,ALA,TSE
2786,UA,ALB,CLE
2787,UA,ALB,EWR
2788,UA,ALB,IAD
2789,UA,ALB,ORD
2790,UA,ALS,DEN
2791,UA,ALS,FMN
2792,UA,AMA,DEN
2793,UA,AMA,IAH
2794,UA,AMS,EWR
2795,UA,AMS,IAD
2796,UA,AMS,IAH
2797,UA,AMS,ORD
2798,UA,ANC,DEN
2799,UA,ANC,ORD
2800,UA,ANC,SEA
2801,UA,ANU,EWR
2802,UA,AOO,IAD
2803,UA,AOO,JST
2804,UA,ARN,EWR
2805,UA,ASB,GYD
2806,UA,ASE,DEN
2807,UA,ASE,LAX
2808,UA,ATL,CLE
2809,UA,ATL,DEN
2810,UA,ATL,EWR
2811,UA,ATL,FRA
2812,UA,ATL,IAD
2813,UA,ATL,IAH
2814,UA,ATL,LGA
2815,UA,ATL,ORD
2816,UA,ATL,SFO
2817,UA,ATL,YYZ
2818,UA,ATW,ORD
2819,UA,AUA,EWR
2820,UA,AUA,IAD
2821,UA,AUH,FRA
2822,UA,AUH,MCT
2823,UA,AUS,CLE
2824,UA,AUS,CUN
2825,UA,AUS,DEN
2826,UA,AUS,EWR
2827,UA,AUS,IAD
2828,UA,AUS,IAH
2829,UA,AUS,LAX
2830,UA,AUS,ORD
2831,UA,AUS,SFO
2832,UA,AVL,ORD
2833,UA,AVP,ORD
2834,UA,BAH,KWI
2835,UA,BAQ,MIA
2836,UA,BCN,EWR
2837,UA,BDA,EWR
2838,UA,BDL,IAD
2839,UA,BDL,ORD
2840,UA,BDL,YUL
2841,UA,BDL,YYZ
2842,UA,BFD,CLE
2843,UA,BFD,JHW
2844,UA,BFL,DEN
2845,UA,BFL,IAH
2846,UA,BFL,LAX
2847,UA,BFL,SFO
2848,UA,BFS,EWR
2849,UA,BGM,IAD
2850,UA,BHM,DEN
2851,UA,BHM,IAH
2852,UA,BHM,ORD
2853,UA,BHX,BRU
2854,UA,BHX,EWR
2855,UA,BIL,DEN
2856,UA,BIM,FLL
2857,UA,BIS,DEN
2858,UA,BJL,DKR
2859,UA,BJM,NBO
2860,UA,BJX,IAH
2861,UA,BJX,LAX
2862,UA,BKK,NRT
2863,UA,BKW,IAD
2864,UA,BKW,SHD
2865,UA,BNA,CLE
2866,UA,BNA,DEN
2867,UA,BNA,EWR
2868,UA,BNA,IAD
2869,UA,BNA,IAH
2870,UA,BNA,ORD
2871,UA,BOG,EWR
2872,UA,BOG,IAD
2873,UA,BOG,IAH
2874,UA,BOG,JFK
2875,UA,BOG,MIA
2876,UA,BOI,DEN
2877,UA,BOI,LAX
2878,UA,BOI,ORD
2879,UA,BOI,SFO
2880,UA,BOM,EWR
2881,UA,BON,EWR
2882,UA,BON,IAH
2883,UA,BOS,CLE
2884,UA,BOS,DEN
2885,UA,BOS,DUB
2886,UA,BOS,EWR
2887,UA,BOS,FRA
2888,UA,BOS,IAD
2889,UA,BOS,IAH
2890,UA,BOS,LAX
2891,UA,BOS,MUC
2892,UA,BOS,ORD
2893,UA,BOS,PTY
2894,UA,BOS,SFO
2895,UA,BOS,YHZ
2896,UA,BOS,YOW
2897,UA,BOS,YUL
2898,UA,BOS,YYZ
2899,UA,BOS,ZRH
2900,UA,BQN,EWR
2901,UA,BRO,IAH
2902,UA,BRU,ABJ
2903,UA,BRU,BHX
2904,UA,BRU,BJM
2905,UA,BRU,COO
2906,UA,BRU,DKR
2907,UA,BRU,DLA
2908,UA,BRU,EWR
2909,UA,BRU,FNA
2910,UA,BRU,GOT
2911,UA,BRU,HAJ
2912,UA,BRU,IAD
2913,UA,BRU,JFK
2914,UA,BRU,KGL
2915,UA,BRU,LAD
2916,UA,BRU,MAN
2917,UA,BRU,NSI
2918,UA,BRU,ORD
2919,UA,BRU,OUA
2920,UA,BRU,PRG
2921,UA,BRU,SXB
2922,UA,BTR,IAH
2923,UA,BTV,EWR
2924,UA,BTV,IAD
2925,UA,BTV,ORD
2926,UA,BUF,CLE
2927,UA,BUF,EWR
2928,UA,BUF,IAD
2929,UA,BUF,ORD
2930,UA,BUR,DEN
2931,UA,BUR,SFO
2932,UA,BWI,CLE
2933,UA,BWI,DEN
2934,UA,BWI,EWR
2935,UA,BWI,IAH
2936,UA,BWI,LAX
2937,UA,BWI,ORD
2938,UA,BWI,SFO
2939,UA,BZE,EWR
2940,UA,BZE,IAH
2941,UA,BZN,DEN
2942,UA,BZN,ORD
2943,UA,CAE,IAD
2944,UA,CAE,IAH
2945,UA,CAE,ORD
2946,UA,CAI,JFK
2947,UA,CAK,ORD
2948,UA,CCS,IAH
2949,UA,CDG,EWR
2950,UA,CDG,IAD
2951,UA,CDG,ORD
2952,UA,CDG,SFO
2953,UA,CDR,DEN
2954,UA,CEC,ACV
2955,UA,CEC,SFO
2956,UA,CHO,IAD
2957,UA,CHS,CLE
2958,UA,CHS,EWR
2959,UA,CHS,IAD
2960,UA,CHS,IAH
2961,UA,CHS,ORD
2962,UA,CIC,SFO
2963,UA,CID,DEN
2964,UA,CID,ORD
2965,UA,CKB,IAD
2966,UA,CKB,MGW
2967,UA,CKY,DKR
2968,UA,CLD,LAX
2969,UA,CLE,ALB
2970,UA,CLE,ATL
2971,UA,CLE,AUS
