ID,Name,City,Country,IATA 3,Latitute,Longitude
3135,Bowerman Airport,Hoquiam,United States,HQM,46.97119904,-123.9369965
3136,Erie International Tom Ridge Field,Erie,United States,ERI,42.08312701,-80.17386675
3137,Barnstable Municipal Boardman Polando Field,Barnstable,United States,HYA,41.66930008,-70.28040314
3138,Sedona Airport,Sedona,United States,SDX,34.84859848,-111.788002
3139,Morgantown Municipal Walter L. Bill Hart Field,Morgantown,United States,MGW,39.64289856,-79.91629791
3140,Yeager Airport,Charleston,United States,CRW,38.37310028,-81.59320068
3141,Wilkes Barre Scranton International Airport,Scranton,United States,AVP,41.33850098,-75.7233963
3142,Bemidji Regional Airport,Bemidji,United States,BJI,47.50939941,-94.93370056
3143,Thangool Airport,Biloela,Australia,THG,-24.4939003,150.576004
3144,Fagali'i Airport,Apia,Samoa,FGI,-13.84869957,-171.7400055
3145,Ballina Byron Gateway Airport,Ballina Byron Bay,Australia,BNK,-28.83390045,153.5619965
3146,Hector International Airport,Fargo,United States,FAR,46.92070007,-96.81580353
3147,Charles B. Wheeler Downtown Airport,Kansas City,United States,MKC,39.12319946,-94.59279633
3148,Ratanakiri Airport,Ratanakiri,Cambodia,RBE,13.72999954,106.9869995
3149,Gillette Campbell County Airport,Gillette,United States,GCC,44.34889984,-105.5390015
3150,Bogashevo Airport,Tomsk,Russia,TOF,56.38029861,85.20829773
3151,Phetchabun Airport,Phetchabun,Thailand,PHY,16.6760006,101.1949997
3152,Chumphon Airport,Chumphon,Thailand,CJM,10.71119976,99.36170197
3153,Jiuzhai Huanglong Airport,Jiuzhaigou,China,JZH,32.85333333,103.6822222
3154,Jieyang Chaoshan International Airport,Shantou,China,SWA,23.552,116.5033
3155,Cheddi Jagan International Airport,Georgetown,Guyana,GEO,6.498549938,-58.2541008
3156,Guarani International Airport,Ciudad del Este,Paraguay,AGT,-25.454516,-54.842682
3157,Ogle Airport,Georgetown,Guyana,OGL,6.806280136,-58.10589981
3158,Kaieteur International Airport,Kaieteur,Guyana,KAI,5.172754765,-59.49148178
3159,Dunhuang Airport,Dunhuang,China,DNH,40.16109848,94.80919647
3160,Ancona Falconara Airport,Ancona,Italy,AOI,43.616299,13.3623
3161,Chamonate Airport,Copiapo,Chile,CPO,-27.2968998,-70.4131012
3162,Taba International Airport,Taba,Egypt,TCP,29.58779907,34.77809906
3163,Edward Bodden Airfield,Little Cayman,Cayman Islands,LYB,19.66699982,-80.09999847
3164,Milas Bodrum International Airport,Bodrum,Turkey,BJV,37.25059891,27.66430092
3165,Tabarka 7 Novembre Airport,Tabarka,Tunisia,TBJ,36.97999954,8.876939774
3166,Sabiha Gökçen International Airport,Istanbul,Turkey,SAW,40.89860153,29.30920029
3167,University Park Airport,State College Pennsylvania,United States,SCE,40.84930038,-77.84870148
3168,Broome International Airport,Broome,Australia,BME,-17.94470024,122.2320023
3169,Newcastle Airport,Newcastle,Australia,NTL,-32.79499817,151.8339996
3170,Klagenfurt Airport,Klagenfurt,Austria,KLU,46.642502,14.3377
3171,Hammerfest Airport,Hammerfest,Norway,HFT,70.67970276,23.66860008
3172,Valan Airport,Honningsvag,Norway,HVG,71.00969696,25.98360062
3173,Mehamn Airport,Mehamn,Norway,MEH,71.02970123,27.82670021
3174,Vadsø Airport,Vadsø,Norway,VDS,70.06529999,29.84469986
3175,Imam Khomeini International Airport,Tehran,Iran,IKA,35.41609955,51.15219879
3176,Mashhad International Airport,Mashhad,Iran,MHD,36.23519897,59.64099884
3177,Ust-Ilimsk Airport,Ust Ilimsk,Russia,UIK,58.13610077,102.5650024
3178,Key Field,Meridian,United States,MEI,32.33259964,-88.75189972
3179,Abraham Lincoln Capital Airport,Springfield,United States,SPI,39.84410095,-89.67790222
3180,Cortez Municipal Airport,Cortez,United States,CEZ,37.3030014,-108.6279984
3181,Yampa Valley Airport,Hayden,United States,HDN,40.48120117,-107.2180023
3182,Gallup Municipal Airport,Gallup,United States,GUP,35.51110077,-108.7890015
3183,Liberal Mid-America Regional Airport,Liberal,United States,LBL,37.0442009,-100.9599991
3184,Lamar Municipal Airport,Lamar,United States,LAA,38.06969833,-102.6880035
3185,Renner Field-Goodland Municipal Airport,Goodland,United States,GLD,39.37060165,-101.6989975
3186,Yellowstone Regional Airport,Cody,United States,COD,44.52019882,-109.0240021
3187,Ørsta-Volda Airport|Hovden,Orsta-Volda,Norway,HOV,62.18000031,6.074100018
3188,St. Mary's Airport,ST MARY\\'S,United Kingdom,ISC,49.91329956,-6.291669846
3189,Springfield Branson National Airport,Springfield,United States,SGF,37.24570084,-93.38860321
3190,Narvik Framnes Airport,Narvik,Norway,NVK,68.43689728,17.38669968
3191,Berlevåg Airport,Berlevag,Norway,BVG,70.87139893,29.03420067
3192,Oslo|Fornebu Airport,Oslo,Norway,FBU,59.89580154,10.6171999
3193,Norilsk-Alykel Airport,Norilsk,Russia,NSK,69.31109619,87.3321991
3194,Anapa Vityazevo Airport,Anapa,Russia,AAQ,45.0021019,37.34730148
3195,Joplin Regional Airport,Joplin,United States,JLN,37.15179825,-94.49829865
3196,Lehigh Valley International Airport,Allentown,United States,ABE,40.65209961,-75.44080353
3197,Northwest Arkansas Regional Airport,Bentonville,United States,XNA,36.281898,-94.306801
3198,Atyrau Airport,Atyrau,Kazakhstan,GUW,47.12189865,51.82139969
3199,Kzyl-Orda Southwest Airport,Kzyl-Orda,Kazakhstan,KZO,44.70690155,65.59249878
3200,South Bend Regional Airport,South Bend,United States,SBN,41.70869827,-86.31729889
3201,Bykovo Airport,Moscow,Russia,BKA,55.61719894,38.06000137
3202,Talagi Airport,Arkhangelsk,Russia,ARH,64.60030365,40.71670151
3203,Saratov Central Airport,Saratov,Russia,RTW,51.56499863,46.04669952
3204,Novy Urengoy Airport,Novy Urengoy,Russia,NUX,66.06939697,76.52030182
3205,Noyabrsk Airport,Noyabrsk,Russia,NOJ,63.18330002,75.26999664
3206,Aktau Airport,Aktau,Kazakhstan,SCO,43.86009979,51.09199905
3207,Ukhta Airport,Ukhta,Russia,UCT,63.56689835,53.80469894
3208,Usinsk Airport,Usinsk,Russia,USK,66.00469971,57.36719894
3209,Pechora Airport,Pechora,Russia,PEX,65.12110138,57.13079834
3210,Naryan Mar Airport,Naryan-Mar,Russia,NNM,67.63999939,53.12189865
3211,Pskov Airport,Pskov,Russia,PKV,57.78390121,28.39559937
3212,Kogalym International Airport,Kogalym,Russia,KGP,62.19039917,74.53379822
3213,Yemelyanovo Airport,Krasnoyarsk,Russia,KJA,56.17290115,92.49330139
3214,Sary-Arka Airport,Karaganda,Kazakhstan,KGF,49.67079926,73.33439636
3215,Uray Airport,Uraj,Russia,URJ,60.10329819,64.8266983
3216,Ivanovo South Airport,Ivanovo,Russia,IWA,56.93939972,40.94079971
3217,Longjia Airport,Changchun,China,CGQ,43.99620056,125.6849976
3218,Niigata Airport,Niigata,Japan,KIJ,37.95589828,139.1210022
3219,Johnston Atoll Airport,Johnston Island,Johnston Atoll,JON,16.72859955,-169.5339966
3220,Smith Field,Fort Wayne IN,United States,SMD,41.14339828,-85.15280151
3221,Arcata Airport,Arcata CA,United States,ACV,40.97809982,-124.1090012
3222,Albert J Ellis Airport,Jacksonville NC,United States,OAJ,34.82920074,-77.61209869
3223,Tuscaloosa Regional Airport,Tuscaloosa AL,United States,TCL,33.22060013,-87.61139679
3224,Dubuque Regional Airport,Dubuque IA,United States,DBQ,42.40200043,-90.70950317
3225,Uru Harbour Airport,Atoifi,Solomon Islands,ATD,-8.87333,161.011002
3226,Auki Airport,Auki,Solomon Islands,AKS,-8.702569962,160.6820068
3227,Ballalae Airport,Ballalae,Solomon Islands,BAS,-6.990745,155.886656
3228,Fera/Maringe Airport,Fera Island,Solomon Islands,FRE,-8.1075,159.576996
3229,Babanakira Airport,Mbambanakira,Solomon Islands,MBU,-9.74750042,159.8390045
3230,Ngorangora Airport,Kirakira,Solomon Islands,IRA,-10.44970036,161.897995
3231,Santa Cruz/Graciosa Bay/Luova Airport,Santa Cruz/Graciosa Bay/Luova,Solomon Islands,SCZ,-10.72029972,165.7949982
3232,Munda Airport,Munda,Solomon Islands,MUA,-8.327969551,157.2630005
3233,Nusatupe Airport,Gizo,Solomon Islands,GZO,-8.097780228,156.8639984
3234,Mono Airport,Stirling Island,Solomon Islands,MNY,-7.416940212,155.5650024
3235,Rennell/Tingoa Airport,Rennell Island,Solomon Islands,RNL,-11.53390026,160.0630035
3236,Marau Airport,Marau,Solomon Islands,RUS,-9.86166954,160.8249969
3237,Suavanao Airport,Suavanao,Solomon Islands,VAO,-7.585559845,158.7310028
3238,Kaghau Airport,Kagau Island,Solomon Islands,KGE,-7.3305,157.585
3239,Ramata Airport,Ramata,Solomon Islands,RBV,-8.168060303,157.6430054
3240,Buka Airport,Buka Island,Papua New Guinea,BUA,-5.422319889,154.6730042
3241,Chimbu Airport,Kundiawa,Papua New Guinea,CMU,-6.024290085,144.970993
3242,Daru Airport,Daru,Papua New Guinea,DAU,-9.086759567,143.2079926
3243,Gurney Airport,Gurney,Papua New Guinea,GUR,-10.3114996,150.3339996
3244,Girua Airport,Girua,Papua New Guinea,PNP,-8.80453968,148.3090057
3245,Kimbe Airport,Hoskins,Papua New Guinea,HKN,-5.462170124,150.4049988
3246,Kiunga Airport,Kiunga,Papua New Guinea,UNG,-6.125710011,141.2819977
3247,Kikori Airport,Kikori,Papua New Guinea,KRI,-7.424379826,144.2500763
3248,Kerema Airport,Kerema,Papua New Guinea,KMA,-7.963610172,145.7709961
3249,Kavieng Airport,Kavieng,Papua New Guinea,KVG,-2.579400063,150.8079987
3250,Mendi Airport,Mendi,Papua New Guinea,MDU,-6.14774,143.656998
3251,Momote Airport,Momote,Papua New Guinea,MAS,-2.06189,147.423996
3252,Moro Airport,Moro,Papua New Guinea,MXH,-6.363329887,143.2380066
3253,Misima Island Airport,Misima Island,Papua New Guinea,MIS,-10.6892004,152.8379974
3254,Tari Airport,Tari,Papua New Guinea,TIZ,-5.84499979,142.947998
3255,Tabubil Airport,Tabubil,Papua New Guinea,TBG,-5.278610229,141.2259979
3256,Tokua Airport,Tokua,Papua New Guinea,RAB,-4.340459824,152.3800049
3257,Vanimo Airport,Vanimo,Papua New Guinea,VAI,-2.6926,141.3028
3258,Wapenamanda Airport,Wapenamanda,Papua New Guinea,WBM,-5.643300056,143.8950043
3259,Alluitsup Paa Heliport,Alluitsup Paa,Greenland,LLU,60.46445,-45.56917
3260,Neerlerit Inaat Airport,Neerlerit Inaat,Greenland,CNP,70.74310303,-22.65049934
3261,Paamiut Heliport,Paamiut,Greenland,JFR,61.99219894,-49.66249847
3262,Qeqertarsuaq Heliport,Qeqertarsuaq Airport,Greenland,JGO,69.25118199,-53.51487637
3263,Qaqortoq Heliport,Qaqortoq,Greenland,JJU,60.71568416,-46.02991864
3264,Maniitsoq Airport,Maniitsoq,Greenland,JSU,65.41249847,-52.93939972
3265,Nanortalik Heliport,Nanortalik,Greenland,JNN,60.14188398,-45.23297668
3266,Narsaq Heliport,Narsaq,Greenland,JNS,60.91728273,-46.05992317
3267,Qaanaaq Airport,Qaanaaq,Greenland,NAQ,77.48860168,-69.38870239
3268,Sisimiut Airport,Sisimiut,Greenland,JHS,66.95130157,-53.72930145
3269,Upernavik Airport,Upernavik,Greenland,JUV,72.79019928,-56.13059998
3270,Qaarsut Airport,Uummannaq,Greenland,JQA,70.73419952,-52.69620132
3271,Grímsey Airport,Grímsey,Iceland,GRY,66.5458,-18.0173
3272,Thorshofn Airport,Thorshofn,Iceland,THO,66.21849823,-15.3355999
3273,Vopnafjörður Airport,Vopnafjörður,Iceland,VPN,65.72059631,-14.85060024
3274,Whistler/Green Lake Water Aerodrome,Whistler,Canada,YWS,50.14360046,-122.9489975
3275,Anahim Lake Airport,Anahim Lake,Canada,YAA,52.45249939,-125.3030014
3276,Williams Harbour Airport,Williams Harbour,Canada,YWM,52.56689835,-55.78469849
3277,St. Lewis (Fox Harbour) Airport,St. Lewis,Canada,YFX,52.37279892,-55.6739006
3278,Port Hope Simpson Airport,Port Hope Simpson,Canada,YHA,52.52809906,-56.28609848
3279,Rigolet Airport,Rigolet,Canada,YRG,54.17969894,-58.45750046
3280,Colville Lake Airport,Colville Lake,Canada,YCK,67.0392,-126.08
3281,Whatì Airport,Whatì,Canada,YLE,63.13169861,-117.2460022
3282,Summer Beaver Airport,Summer Beaver,Canada,SUR,52.70859909,-88.54190063
3283,Wapekeka Airport,Angling Lake,Canada,YAX,53.8492012,-89.57939911
3284,Wunnumin Lake Airport,Wunnumin Lake,Canada,WNN,52.89390182,-89.28919983
3285,North Spirit Lake Airport,North Spirit Lake,Canada,YNO,52.49000168,-92.97109985
3286,Bearskin Lake Airport,Bearskin Lake,Canada,XBE,53.96559906,-91.02719879
3287,Kingfisher Lake Airport,Kingfisher Lake,Canada,KIF,53.01250076,-89.8553009
3288,Ogoki Post Airport,Ogoki Post,Canada,YOG,51.65859985,-85.90170288
3289,Poplar Hill Airport,Poplar Hill,Canada,YHP,52.11330032,-94.25559998
3290,Chisasibi Airport,Chisasibi,Canada,YKU,53.80559921,-78.91690063
3291,Tête-à-la-Baleine Airport,Tête-à-la-Baleine,Canada,ZTB,50.67440033,-59.38359833
3292,La Tabatière Airport,La Tabatière,Canada,ZLT,50.8307991,-58.9756012
3293,Cat Lake Airport,Cat Lake,Canada,YAC,51.72719955,-91.82440186
3294,Fort Frances Municipal Airport,Fort Frances,Canada,YAG,48.65420151,-93.43969727
3295,Kasabonika Airport,Kasabonika,Canada,XKS,53.52470016,-88.64279938
3296,Kangirsuk Airport,Kangirsuk,Canada,YKG,60.02719879,-69.99919891
3297,Attawapiskat Airport,Attawapiskat,Canada,YAT,52.92750168,-82.43190002
3298,Uranium City Airport,Uranium City,Canada,YBE,59.56140137,-108.4810028
3299,Lourdes de Blanc Sablon Airport,Lourdes-De-Blanc-Sablon,Canada,YBX,51.4435997,-57.18529892
3300,Cartwright Airport,Cartwright,Canada,YRF,53.68280029,-57.04190063
3301,Chesterfield Inlet Airport,Chesterfield Inlet,Canada,YCS,63.34690094,-90.73110199
3302,Nain Airport,Nain,Canada,YDP,56.54919815,-61.68030167
3303,Fort Severn Airport,Fort Severn,Canada,YER,56.01890182,-87.67610168
3304,Fort Albany Airport,Fort Albany,Canada,YFA,52.20140076,-81.69689941
3305,Fort Hope Airport,Fort Hope,Canada,YFH,51.56190109,-87.90779877
3306,Makkovik Airport,Makkovik,Canada,YMN,55.07690048,-59.18640137
3307,Texada Gillies Bay Airport,Texada,Canada,YGB,49.69419861,-124.5179977
3308,Gods Lake Narrows Airport,Gods Lake Narrows,Canada,YGO,54.55889893,-94.49140167
3309,Igloolik Airport,Igloolik,Canada,YGT,69.36470032,-81.81610107
3310,Kuujjuarapik Airport,Kuujjuarapik,Canada,YGW,55.2818985,-77.76529694
3311,Gillam Airport,Gillam,Canada,YGX,56.35749817,-94.71060181
3312,Grise Fiord Airport,Grise Fiord,Canada,YGZ,76.42610168,-82.90920258
3313,Quaqtaq Airport,Quaqtaq,Canada,YQC,61.04639816,-69.61779785
3314,Vancouver Harbour Water Aerodrome,Vancouver,Canada,CXH,49.29439926,-123.1110001
3315,Nemiscau Airport,Nemiscau,Canada,YNS,51.69110107,-76.13559723
3316,Hopedale Airport,Hopedale,Canada,YHO,55.44829941,-60.22859955
3317,Chevery Airport,Chevery,Canada,YHR,50.46889877,-59.63669968
3318,Ivujivik Airport,Ivujivik,Canada,YIK,62.41730118,-77.9253006
3319,Island Lake Airport,Island Lake,Canada,YIV,53.85720062,-94.6536026
3320,Akulivik Airport,Akulivik,Canada,AKV,60.8185997,-78.14859772
3321,Waskaganish Airport,Waskaganish,Canada,YKQ,51.47330093,-78.75830078
3322,Aupaluk Airport,Aupaluk,Canada,YPJ,59.29669952,-69.59970093
3323,Kimmirut Airport,Kimmirut,Canada,YLC,62.84999847,-69.88330078
3324,Lansdowne House Airport,Lansdowne House,Canada,YLH,52.1955986,-87.93419647
3325,St Georges Airport,Lutselk'e,Canada,YSG,46.09640121,-70.71469879
3326,Kangiqsualujjuaq (Georges River) Airport,Kangiqsualujjuaq,Canada,XGR,58.71139908,-65.99279785
3327,Mary's Harbour Airport,Mary's Harbour,Canada,YMH,52.30279922,-55.84719849
3328,Chapais Airport,Chibougamau,Canada,YMT,49.77190018,-74.52809906
3329,Umiujaq Airport,Umiujaq,Canada,YUD,56.53609848,-76.51830292
3330,Wemindji Airport,Wemindji,Canada,YNC,53.01060104,-78.83110046
3331,Norway House Airport,Norway House,Canada,YNE,53.95830154,-97.84420013
3332,Points North Landing Airport,Points North Landing,Canada,YNL,58.27669907,-104.0820007
3333,Oxford House Airport,Oxford House,Canada,YOH,54.93330002,-95.27890015
3334,Inukjuak Airport,Inukjuak,Canada,YPH,58.47190094,-78.07689667
3335,Pikangikum Airport,Pikangikum,Canada,YPM,51.81969833,-93.97329712
3336,Peawanuck Airport,Peawanuck,Canada,YPO,54.98809814,-85.44329834
3337,Powell River Airport,Powell River,Canada,YPW,49.83420181,-124.5
3338,The Pas Airport,The Pas,Canada,YQD,53.97140121,-101.0910034
3339,Nakina Airport,Nakina,Canada,YQN,50.18280029,-86.6964035
3340,Rae Lakes Airport,Gamètì,Canada,YRA,64.1160965,-117.3099976
3341,Red Lake Airport,Red Lake,Canada,YRL,51.06689835,-93.79309845
3342,Stony Rapids Airport,Stony Rapids,Canada,YSF,59.25030136,-105.8410034
3343,Sanikiluaq Airport,Sanikiluaq,Canada,YSK,56.53779984,-79.24669647
3344,St. Theresa Point Airport,St. Theresa Point,Canada,YST,53.84560013,-94.85189819
3345,Big Trout Lake Airport,Big Trout Lake,Canada,YTL,53.81779861,-89.89689636
3346,Deer Lake Airport,Deer Lake,Canada,YVZ,52.65579987,-94.06140137
3347,Webequie Airport,Webequie,Canada,YWP,52.9593934,-87.37486839
3348,Whale Cove Airport,Whale Cove,Canada,YXN,62.24000168,-92.59809875
3349,Salluit Airport,Salluit,Canada,YZG,62.1794014,-75.66719818
3350,York Landing Airport,York Landing,Canada,ZAC,56.08940125,-96.08920288
3351,Ilford Airport,Ilford,Canada,ILF,56.06140137,-95.61389923
3352,Bathurst Airport,Bathurst,Canada,ZBF,47.62969971,-65.73889923
3353,Eastmain River Airport,Eastmain River,Canada,ZEM,52.22639847,-78.52249908
3354,Fond-Du-Lac Airport,Fond-Du-Lac,Canada,ZFD,59.33440018,-107.1819992
3355,Gods River Airport,Gods River,Canada,ZGI,54.83969879,-94.07859802
3356,Swan River Airport,Swan River,Canada,ZJN,52.12060165,-101.2360001
3357,Kashechewan Airport,Kashechewan,Canada,ZKE,52.28250122,-81.67780304
3358,Muskrat Dam Airport,Muskrat Dam,Canada,MSA,53.44139862,-91.76280212
3359,Masset Airport,Masset,Canada,ZMT,54.02750015,-132.125
3360,Sachigo Lake Airport,Sachigo Lake,Canada,ZPB,53.89110184,-92.1964035
3361,Round Lake (Weagamow Lake) Airport,Round Lake,Canada,ZRJ,52.9435997,-91.31279755
3362,Sandy Lake Airport,Sandy Lake,Canada,ZSJ,53.06420135,-93.3443985
3363,Shamattawa Airport,Shamattawa,Canada,ZTM,55.86560059,-92.08139801
3364,Churchill Falls Airport,Churchill Falls,Canada,ZUM,53.56190109,-64.10639954
3365,Wollaston Lake Airport,Wollaston Lake,Canada,ZWL,58.10689926,-103.1719971
3366,Batna Airport,Batna,Algeria,BLJ,35.7521019,6.308589935
3367,Béchar Boudghene Ben Ali Lotfi Airport,Béchar,Algeria,CBH,31.64570045,-2.269860029
3368,Bordj Badji Mokhtar Airport,Bordj Badji Mokhtar,Algeria,BMW,21.375,0.923888981
3369,Guemar Airport,Guemar,Algeria,ELU,33.51139832,6.776790142
3370,Kumasi Airport,Kumasi,Ghana,KMS,6.714560032,-1.590819955
3371,Heringsdorf Airport,Heringsdorf,Germany,HDF,53.87870026,14.15229988
3372,Heide-Büsum Airport,Büsum,Germany,HEI,54.15333176,8.901666641
3373,Helgoland-Düne Airport,Helgoland,Germany,HGL,54.18527985,7.915832996
3374,Seinäjoki Airport,Seinäjoki / Ilmajoki,Finland,SJY,62.69210052,22.83230019
3375,Nottingham Airport,Nottingham,United Kingdom,NQT,52.91999817,-1.079169989
3376,Robin Hood Doncaster Sheffield Airport,Doncaster|Sheffield,United Kingdom,DSA,53.48053781,-1.010656357
3377,Campbeltown Airport,Campbeltown,United Kingdom,CAL,55.43719864,-5.686389923
3378,Eday Airport,Eday,United Kingdom,EOI,59.19060135,-2.772219896
3379,Fair Isle Airport,Fair Isle,United Kingdom,FIE,59.53580093,-1.628059983
3380,North Ronaldsay Airport,North Ronaldsay,United Kingdom,NRL,59.36750031,-2.434439898
3381,Papa Westray Airport,Papa Westray,United Kingdom,PPW,59.35169983,-2.900279999
3382,Stronsay Airport,Stronsay,United Kingdom,SOY,59.15530014,-2.641390085
3383,Sanday Airport,Sanday,United Kingdom,NDY,59.25030136,-2.576669931
